country	0.970401978564
couple	0.981771358311
couples	0.01
course	0.619673301022
court	0.01
cousins	0.01
cover	0.977660472761
credit	0.01
credits	0.01
crossed	0.01
crowd	0.01
crush	0.01
cup	0.01
cutest	0.01
date	0.508797602196
daughter	0.01
day	0.587179699922
day	0.01
dear	0.01
decide	0.01
decision	0.01
definitely	0.999097092379
degree	0.01
delighted	0.725037930042
deliver	0.01
deserve	0.501153669048
deserved	0.01
design	0.975694624357
details	0.968707902311
din	0.01
dinner	0.01
dms	0.01
does	0.01
doesnt	0.881700062379
doing	0.01
done	0.01
doubt	0.01
download	0.01
drama	0.672454459425
drank	0.01
drawing	0.01
drink	0.01
drop	0.355499648382
dry	0.01
duck	0.01
dunno	0.01
earth	0.652223121332
easier	0.01
edit	0.963327566303
else	0.62529592994
else's	0.01
email	0.599316277102
emails	0.759338527931
enjoy	0.997273783873
enjoyed	0.997895285088
enjoying	0.856268065503
enter	0.768778251513
event	0.55168378624
every	0.01
everyone	0.584084754124
exams	0.01
excited	0.991844241804
exercise	0.01
exhausted	0.01
expecting	0.01
extra	0.931211576389
eye	0.693959653006
eyes	0.01
fab	0.997594607042
faces	0.01
fact	0.01
facts	0.01
fam	0.669985074461
familiar	0.01
family	0.473096184724
fan	0.01
fandom	0.01
fans	0.01
far	0.01
faster	0.707615714919
fav	0.972046809572
favorite	0.848030070222
favourite	0.01
feedback	0.852185425832
fellow	0.274772633281
few	0.01
fighting	0.01
figure	0.686931583202
film	0.01
filming	0.01
final	0.485381293418
fine	0.01
finished	0.998558961704
first	0.01
fish	0.01
flowers	0.815226962263
follback	0.985454209997
follow	0.974679434481
follow	0.01
followed	0.01
followers	0.999509879891
following	0.990653824502
follows	0.982626582177
for	0.438155223637
for	0.01
forget	0.941273074086
forward	0.984273844009
found	0.01
four	0.01
freedom	0.01
fresh	0.925848259706
friday	0.504995049481
friend	0.608173494983
friends	0.01
from	0.01
fruit	0.62807642847
fuckin	0.01
full	0.01
fun	0.01
funny	0.824593839414
further	0.01
future	0.976194140527
game	0.01
general	0.01
ghost	0.01
girl	0.01
girls	0.01
give	0.01
giveaway	0.544862367943
gives	0.01
giving	0.01
glad	0.9999599992
goes	0.01
gold	0.282480087794
good	0.451658056498
goodness	0.01
goodnight	0.999189671684
gorgeous	0.993476220148
gossip	0.01
gotten	0.01
grade	0.01
grades	0.01
great	0.998896891576
great	0.01
group	0.869364710579
growing	0.705375786372
guess	0.01
guys	0.01
haha	0.01
hahaha	0.01
hai	0.01
happy	0.951921740481
have	0.01
having	0.01
he'll	0.910425724593
healthy	0.01
heard	0.01
hearing	0.01
hello	0.61108100936
here	0.01
hey	0.01
hide	0.01
hit	0.622494979899
hitting	0.01
holidays	0.01
honey	0.01
hope	0.01
hot	0.01
however	0.01
hubby	0.01
huge	0.836585321411
human	0.01
hunny	0.01
iPhone	0.577819175867
idea	0.464671927278
ily	0.788590514779
imagine	0.01
imma	0.763148085236
info	0.593295878968
instagram	0.574647718172
instead	0.383607872703
interested	0.919304084621
interesting	0.99693279613
interview	0.937187281177
invite	0.998436277386
issue	0.414433348079
it'll	0.01
itself	0.01
job	0.01
join	0.01
joined	0.969842770762
joke	0.01
journey	0.745640664127
